ID;NOM_COUV;COMP1;COMP2;COMP3
200068468;CC des Pays de L'Aigle;61214;D61;R28
200068484;CC des Causses à l'Aubrac;12270;D12;R76
200068500;CA de Cambrai;59122;D59;R32
200068534;CC Terroir de Caux;76034;D76;R28
200068542;CC Les Balcons du Dauphiné;38022;D38;R84
200068559;CC de l'Ouest Vosgien;88321;D88;R44
200068567;CC Les Vals du Dauphiné;38509;D38;R84
200068625;"CC Alpes-Provence-Verdon ""Sources de lumière""";4039;D4;R93
200068641;CA Le Muretain Agglo;31395;D31;R76
200068658;CA de Chaumont;52121;D52;R44
200068666;CA de Saint-Dizier Der et Blaise;52448;D52;R44
200068674;CA Grand Lac;73008;D73;R84
200068682;CC Terre d'Eau;88516;D88;R44
200068757;CA d'Epinal;88160;D88;R44
200068765;CC du Sisteronais-Buëch;4209;D5;R93
200068773;CC des Vosges côté Sud Ouest;88124;D88;R44
200068781;CA Valence Romans Agglo;26362;D26;R84
200068799;CC Intercom de la Vire au Noireau;14762;D14;R28
200068807;CC du Bassin Auterivain Haut-Garonnais;31033;D31;R76
200068815;CC Coeur de Garonne;31135;D31;R76
200068831;CC Pays Ségali Communauté;12056;D12;R76
200068856;CC des Hauts du Perche;61491;D61;R28
200068864;CC de la Mossig et du Vignoble;67520;D67;R44
200068872;CC Eguzon-Argenton-Vallée de la Creuse;36006;D36;R24
200068880;CC Champagne Boischauts;36230;D36;R24
200068914;CC La Rochefoucauld-Porte du Périgord;16281;D16;R75
200068922;CC du Confluent et des Coteaux de Prayssas;47004;D47;R75
200068930;CC Fumel Vallée du Lot;47106;D47;R75
200068948;CC Albret Communauté;47195;D47;R75
200068955;CC Anjou Loir et Sarthe;49347;D49;R52
200068963;CC Maine Coeur de Sarthe;72024;D72;R52
200068989;CA Dinan Agglomération;22050;D22;R53
200068997;CA Arlysère;73011;D73;R84
200069003;CC du Barséquanais en Champagne;10034;D10;R44
200069029;CA des Deux Baies en Montreuillois;62108;D62;R32
200069037;CA du Pays de Saint-Omer;62765;D62;R32
200069052;CA Grand Belfort;90010;D90;R27
200069060;CC des Vosges du Sud;90052;D90;R27
200069086;CC Leff Armor Communauté;22222;D22;R53
200069094;CC Isle et Crempse en Périgord;24299;D24;R75
200069102;CC Randon-Margeride;48127;D48;R76
200069110;CA du Grand Chambéry;73065;D73;R84
200069128;CC Mont Lozère;48027;D48;R76
200069136;CC des Cévennes au Mont Lozère;48051;D48;R76
200069144;CC des Hautes Terres de l'Aubrac;48009;D48;R76
200069151;CC Gorges Causses Cévennes;48061;D48;R76
200069169;CC Dômes Sancy Artense;63397;D63;R84
200069177;CC Mond'Arverne Communauté;63457;D63;R84
200069185;CC des Terres d'Apcher-Margeride-Aubrac;48140;D48;R76
200069193;CC de la Dombes;1093;D1;R84
200069227;CC Pays Fort Sancerrois Val de Loire;18032;D18;R24
200069235;CC du Haut Pays du Montreuillois;62364;D62;R32
200069250;CA Troyes Champagne Métropole;10387;D10;R44
200069268;CC Aubrac Lot Causses Tarn;48034;D48;R76
200069300;CA Tarbes-Lourdes-Pyrénées;65440;D65;R76
200069383;CC Ouest Aveyron Communauté;12300;D12;R76
200069391;CA Lamballe Terre et Mer;22093;D22;R53
200069409;CA Saint-Brieuc Armor Agglomération;22278;D22;R53
200069417;CC Pays d'Orthe et Arrigans;40224;D40;R75
200069425;CA Mont-Saint-Michel-Normandie;50025;D50;R28
200069433;CC de Vezouze en Piémont;54129;D54;R44
200069441;CC du Pays de Bitche;57089;D57;R44
200069458;CC des Vallées d'Auge et du Merlerault;61508;D61;R28
200069482;CC des Campagnes de l'Artois;62063;D62;R32
200069516;CC Seulles Terre et Mer;14200;D14;R28
200069524;CC Pré-Bocage Intercom;14027;D14;R28
200069532;CA Lisieux Normandie;14366;D14;R28
200069540;CC Norge et Tille;21021;D21;R27
200069565;CC des Lacs et Montagnes du Haut-Doubs;25318;D25;R27
200069581;CC Convergence Garonne;33327;D33;R75
200069599;CC rurales de l'Entre-Deux-Mers;33523;D33;R75
200069615;CC Bresse Haute Seille;39056;D39;R27
200069623;CC Champagnole Nozeroy Jura;39097;D39;R27
200069631;CC Terres de Chalosse;40126;D40;R75
200069649;CC Chalosse Tursan;40282;D40;R75
200069656;CC Coeur Haute Lande;40134;D40;R75
200069664;CC Meuse Rognon;52008;D52;R44
200069672;CC du Ternois;62767;D62;R32
200069698;CC Mâconnais-Tournugeois;71543;D71;R27
200069722;CC interrégionale Aumale-Blangy-sur-Bresle;76101;D76;R28
200069730;CC des 4 rivières;76312;D76;R28
200069748;CC Val de Gâtine;79101;D79;R75
200069755;CC Mellois en Poitou;79174;D79;R75
200069763;CC du Haut-Poitou;86281;D86;R75
200069821;CA Fécamp Caux Littoral Agglomération;76259;D76;R28
200069839;CC de la Côte d'Albâtre;76655;D76;R28
200069847;CC Plateau de Caux-Doudeville-Yerville;76219;D76;R28
200069854;CU du Grand Poitiers;86194;D86;R75
200069912;CC des Forêts du Perche;28373;D28;R24
200069953;CC des Portes Euréliennes d'Ile de France;28015;D28;R24
200069961;CC du Grand Châteaudun;28088;D28;R24
200069995;CC Médoc Coeur de Presqu'île;33240;D33;R75
200070035;CC du Civraisien en Poitou;86082;D86;R75
200070043;CC Vienne et Gartempe;86165;D86;R75
200070068;CC Communauté Bray-Eawy;76462;D76;R28
200070092;CA du Libournais;33243;D33;R75
200070100;CC du Val de Sully;45315;D45;R24
200070118;CC Val de Saône Centre;1263;D1;R84
200070126;CC Seine et Aube;10233;D10;R44
200070142;CC Lyons Andelle;27493;D27;R28
200070159;CC Coeur de Beauce;28422;D28;R24
200070167;CC Terres de Perche;28214;D28;R24
200070183;CC des Terres du Val de Loire;45028;D45;R24
200070233;CC Terres de Montaigu, CC Montaigu-Rocheservière;85146;D85;R52
200070282;CC Lavalette Tude Dronne;16230;D16;R75
200070290;CC Coeur du Pays Haut;55063;D54;R44
200070308;CA Mâconnais Beaujolais Agglomération;71270;D71;R27
200070316;CC Entre Arroux, Loire et Somme;71230;D71;R27
200070324;CC du Territoire de Lunéville à Baccarat;54329;D54;R44
200070332;CC des Savoir-Faire;52093;D52;R44
200070340;CC Haute Maurienne Vanoise;73157;D73;R84
200070365;CC Corbières Salanque Méditerranée;66141;D11;R76
200070373;CC Loir-Lucé-Bercé;72071;D72;R52
200070407;CA Agglo Pays d'Issoire;63178;D63;R84
200070431;CC Saint-Marcellin Vercors Isère Communauté;38416;D38;R84
200070449;CC inter-Caux-Vexin;76452;D76;R28
200070464;CC Coeur de Maurienne Arvan;73248;D73;R84
200070506;CC Pays de Nexon Monts de Chalus;87106;D87;R75
200070514;CA du Grand Cognac;16102;D16;R75
200070530;CC du Grand Autunois Morvan;71014;D71;R27
200070548;CC La Clayette Chauffailles en Brionnais;71120;D71;R27
200070555;CC de la Veyle;1457;D1;R84
200070563;CC Terres Touloises;54528;D54;R44
200070571;CC Coeur de Berry;18148;D18;R24
200070589;CC de Seille et Grand Couronné;54089;D54;R44
200070647;CA Bergeracoise;24037;D24;R75
200070662;CC Bretagne Porte de Loire Communauté;35012;D35;R53
200070670;CC du Pays de Dol et de la Baie du Mont Saint-Michel;35095;D35;R53
200070688;CC Couesnon Marches de Bretagne;35257;D35;R53
200070712;CC Thiers Dore et Montagne;63430;D63;R84
200070720;CC Médoc Atlantique;33214;D33;R75
200070738;CC Mad et Moselle;57153;D54;R44
200070746;CA Sarreguemines Confluences;57631;D57;R44
200070753;CA Riom Limagne et Volcans;63300;D63;R84
200070761;CC Ambert Livradois Forez;63003;D63;R84
200070779;CC Brie des Rivières et Châteaux;77100;D77;R11
200070787;CC du Plateau de Lannemezan;65258;D65;R76
200070795;CC du Pays de Trie et du Magnoac;65452;D65;R76
200070803;CC des Coteaux du Val d'Arros;65447;D65;R76
200070811;CC Pyrénées Vallées des Gaves;65025;D65;R76
200070829;CC Neste Barousse;65389;D65;R76
200070845;CC Orne Lorraine Confluences;54273;D54;R44
200070852;CC Usses et Rhône;74269;D74;R84
200070894;CC de Gevrey-Chambertin et de Nuits-Saint-Georges;21464;D21;R27
200070902;CC Auxonne Pontailler Val de Saône;21038;D21;R27
200070910;CC Tille et Venelle;21599;D21;R27
200070928;CC Terre de Picardie;80680;D80;R32
200070936;CC Ponthieu-Marquenterre;80688;D80;R32
200070944;CC du Vimeu;80368;D80;R32
200070951;CC du Territoire Nord Picardie;80253;D80;R32
200070969;CC Avre Luce Noye;80570;D80;R32
200070977;CC du Grand Roye;80561;D80;R32
200070985;CC de l'Est de la Somme;80410;D80;R32
200070993;CA de la Baie de Somme;80001;D80;R32
200071017;CC des Terres d'Auxois;21603;D21;R27
200071025;CC Haute-Provence-Pays de Banon;4160;D4;R93
200071033;CC Jabron-Lure-Vançon-Durance;4145;D4;R93
200071041;CC du Chaourçois et du Val d'Armance;10140;D10;R44
200071058;CC Les Avant-Monts;34147;D34;R76
200071066;CA de Saint-Dié-des-Vosges;88413;D88;R44
200071074;CC Les Portes de l'Ile de France;78089;D78;R11
200071082;CA Montluçon Communauté;3185;D3;R84
200071116;CA ECLA  (Espace Communautaire Lons Agglomération);39300;D39;R27
200071140;CA Moulins Communauté;3190;D3;R84
200071165;CA Les Sables d'Olonne Agglomération;85194;D85;R52
200071173;CC du Pays Arnay Liernais;21023;D21;R27
200071181;CC Somme Sud-Ouest;80630;D80;R32
200071199;CC Plaine Limagne;63210;D63;R84
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;21501;D21;R27
200071215;CC Chavanon Combrailles et Volcans;63085;D63;R84
200071223;CC Nièvre et Somme;80318;D80;R32
200071298;CC des Terres du Lauragais;31582;D31;R76
200071314;CC des Hauts-Tolosans;31232;D31;R76
200071363;CA Vichy Communauté;3310;D3;R84
200071371;CC Bresse et Saône;1025;D1;R84
200071389;CC Saint-Pourçain Sioule Limagne;3118;D3;R84
200071405;CC Ardèche Rhône Coiron;7319;D7;R84
200071413;CA Privas Centre Ardèche;7186;D7;R84
200071454;CA Evreux Portes de Normandie;27229;D27;R28
200071470;CC Entr'Allier Besbre et Loire;3298;D3;R84
200071496;CC du Bocage Bourbonnais;3036;D3;R84
200071504;CC des Collines du Perche Normand;61484;D61;R28
200071512;CC Commentry Montmarault Néris Communauté;3082;D3;R84
200071520;CC Domfront Tinchebray Interco;61486;D61;R28
200071538;CC Terres de Bresse;71336;D71;R27
200071546;CC Sud Retz Atlantique;44087;D44;R52
200071553;CC Loire Layon Aubance;49050;D49;R52
200071579;CC Bresse Louhannaise Intercom';71263;D71;R27
200071587;CC Loches Sud Touraine;37132;D37;R24
200071595;CC Arbois, Poligny, Salins, Coeur du Jura;39434;D39;R27
200071629;CC Challans-Gois Communauté;85047;D85;R52
200071645;CC Saint Cyr Mère Boitier entre Charolais et Mâconnais;71289;D71;R27
200071652;CC du Pays Fertois et du Bocage Carrougien;61243;D61;R28
200071678;CA Agglomération du Choletais;49099;D49;R52
200071751;CA du Bassin de Bourg-en-Bresse;1053;D1;R84
200071769;CC Picardie des Châteaux;2018;D2;R32
200071777;CC d'Arcis, Mailly, Ramerupt;10006;D10;R44
200071785;CA Chauny Tergnier La Fère;2738;D2;R32
200071819;CC du Périgord Nontronnais;24311;D24;R75
200071827;CA du Grand Angoulême;16015;D16;R75
200071843;CC du Vexin Normand;27284;D27;R28
200071850;CC du Pithiverais-Gâtinais;45191;D45;R24
200071868;CC des Vallées du Haut-Anjou;49080;D49;R52
200071876;CA Saumur Val de Loire;49328;D49;R52
200071884;CC Le Grand Charolais;71342;D71;R27
200071892;CA du Saint-Quentinois;2691;D2;R32
200071900;CC Vendée Grand Littoral;85288;D85;R52
200071918;CC du Pays de Saint-Fulgent-Les Essarts;85084;D85;R52
200071926;CC du Limouxin;11206;D11;R76
200071934;CC du Pays de Fontenay-Vendée;85092;D85;R52
200071942;CC Haut Limousin en Marche;87011;D87;R75
200071967;CC Pays d'Evian Vallée d'Abondance;74119;D74;R84
200071983;CC Thiérache Sambre et Oise;2361;D2;R32
200071991;CC Retz en Valois;2810;D2;R32
200072007;CC de la Montagne d'Ardèche;7071;D7;R84
200072015;CA Annonay Rhône Agglo;7010;D7;R84
200072023;CC Coeur de Charente;16393;D16;R75
200072031;CA de la Région de Château-Thierry;2168;D2;R32
200072049;CC de Charente Limousine;16192;D16;R75
200072056;CC Porte du Jura;39475;D39;R27
200072064;CC Val-de-Cher-Controis;41059;D41;R24
200072072;CA Territoires Vendômois;41269;D41;R24
200072080;CC du Pays de Saint-Eloy;63338;D63;R84
200072098;CC Combrailles Sioule et Morge;63116;D63;R84
200072106;CC Adour Madiran;65460;D65;R76
200072130;CA du Pays de Meaux;77284;D77;R11
200072304;CC Vallée de l'Ubaye-Serre-Ponçon;4019;D4;R93
200072312;CA Seine Normandie Agglomération;27681;D27;R28
200072320;CC Val de Gers;32242;D32;R76
200072346;CA du Pays de Fontainebleau;77186;D77;R11
200072452;CA Fougères Agglomération;35115;D35;R53
200072460;CA de Béthune-Bruay, Artois-Lys Romane;62119;D62;R32
200072478;CC Pays d'Opale;62397;D62;R32
200072544;CC des Deux Morin;77182;D77;R11
200072635;CC Pyrénées Haut Garonnaises;31042;D31;R76
200072643;CC Coeur et Coteaux du Comminges;31483;D31;R76
200072650;CC Touraine Vallée de l'Indre;37159;D37;R24
200072668;CC Touraine Val de Vienne;37226;D37;R24
200072676;CC Maine Saosnois;72180;D72;R52
200072684;CC Le Gesnois Bilurien;72329;D72;R52
200072692;CC des Vallées de la Braye et de l'Anille;72269;D72;R52
200072700;CC Haute Sarthe Alpes Mancelles;72138;D72;R52
200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72334;D72;R52
200072726;CC Châteaubriant-Derval;44036;D44;R52
200072734;CC Estuaire et Sillon;44195;D44;R52
200072825;CC Mirebellois et Fontenois;21416;D21;R27
200072874;CC Val Briard;77192;D77;R11
200072882;CC de Vie et Boulogne;85003;D85;R52
200072981;CC Touraine Ouest Val de Loire;37123;D37;R24
200072999;CC du Grand Langres;52269;D52;R44
200073013;CC Carnelle Pays-de-France;95652;D95;R11
200073096;CA Arche Agglo;7324;D26;R84
200073104;CC de l'Ile-Rousse-Balagne;2B134;D2B;R94
200073112;CC Sud Sarthe;72176;D72;R52
200073120;CC Nebbiu-Conca d'Oro;2B185;D2B;R94
200073138;CC Pasquale Paoli;2B169;D2B;R94
200073146;CC Cagire Garonne Salat;31523;D31;R76
200073161;CC Touraine-Est Vallées;37156;D37;R24
200073237;CC de Gâtine et Choisilles-Pays de Racan;37245;D37;R24
200073245;CC du Bassin d'Aubenas;7019;D7;R84
200073252;CC de la Castagniccia-Casinca;2B207;D2B;R94
200073260;CC Sud Vendée Littoral;85128;D85;R52
200073344;CA Rambouillet Territoires;78517;D78;R11
200073393;CC des Rives du Haut Allier;43112;D43;R84
200073401;CC Mézenc-Loire-Meygal;43113;D43;R84
200073419;CA du Puy-en-Velay;43157;D43;R84
200073427;CC Marches du Velay-Rochebaron;43137;D43;R84
200077014;CA Vienne Condrieu;38544;D38;R84
200083392;CA Laval Agglomération;53130;D53;R52
200084952;CU Le Havre Seine Métropole;76351;D76;R28
200085728;CC Brioude Sud Auvergne;43040;D43;R84
200085751;CC Entre Bièvre et Rhône;38344;D38;R84
200089456;CA Seine-Eure;27375;D27;R28
200090504;CA Coulommiers Pays de Brie;77131;D77;R11
200090561;CC Vierzon-Sologne-Berry et Villages de la Forêt;18279;D18;R24
200090579;Terre d'Émeraude Communauté;39397;D39;R27
200090751;CA Grand Calais Terres et Mers;62193;D62;R32
200093201;Métropole Européenne de Lille;59350;D59;R32
200096634;CC des Hautes Vosges;88075;D88;R44
200096642;CC Gérardmer Hautes Vosges;88196;D88;R44
200096675;CC Baud Communauté;56010;D56;R53
200096683;CC Centre Morbihan Communauté;56117;D56;R53
200096956;CA d'Agen;47001;D47;R75
240100610;CC de la Côtière à Montluel;1262;D1;R84
240100750;CA du Pays de Gex;1173;D1;R84
240100800;CC de Miribel et du Plateau;1249;D1;R84
240100883;CC de la Plaine de l'Ain;1004;D1;R84
240100891;CC du Pays Bellegardien;1033;D1;R84
240200444;CC de la Thiérache du Centre;2558;D2;R32
240200469;CC du Pays de la Serre;2468;D2;R32
240200477;CA GrandSoissons Agglomération;2722;D2;R32
240200493;CC du Pays du Vermandois;2095;D2;R32
240200501;CC du Val de l'Aisne;2110;D2;R32
240200519;CC du Canton d'Oulchy le Château;2580;D2;R32
240200576;CC de la Champagne Picarde;2360;D2;R32
240200584;CC du Canton de Charly sur Marne;2163;D2;R32
240200592;CC du Chemin des Dames;2058;D2;R32
240200600;CC des Trois Rivières;2381;D2;R32
240200634;CC des Portes de la Thiérache;2502;D2;R32
240300491;CC du Pays de Lapalisse;3138;D3;R84
240300558;CC du Pays de Tronçais;3048;D3;R84
240300566;CC du Val de Cher;3297;D3;R84
240300657;CC du Pays d'Huriel;3128;D3;R84
240400440;CC Pays Forcalquier et Montagne de Lure;4088;D4;R93
240500439;CC du Briançonnais;5023;D5;R93
240500462;CC du Pays des Ecrins;5006;D5;R93
240600551;CA de la Riviera Française;6083;D6;R93
240600585;CA de Sophia Antipolis;6004;D6;R93
240600593;CC du Pays des Paillons;6048;D6;R93
240700302;CC du Pays Beaume-Drobie;7117;D7;R84
240700617;CC Val de Ligne;7132;D7;R84
240700716;CC du Val d'Ay;7309;D7;R84
240700815;CC Berg et Coiron;7341;D7;R84
240700864;CC du Rhône aux Gorges de l'Ardèche;7042;D7;R84
240800821;CC Ardenne, Rives de Meuse;8190;D8;R44
240800847;CC des Portes du Luxembourg;8090;D8;R44
240800862;CC des Crêtes Préardennaises;8419;D8;R44
240800920;CC de l'Argonne Ardennaise;8490;D8;R44
240900431;CC du Pays de Tarascon;9306;D9;R76
240900464;CC du Pays d'Olmes;9160;D9;R76
241000223;CC Forêts, Lacs, Terres en Champagne;10287;D10;R44
241000405;CC de la Région de Bar sur Aube;10033;D10;R44
241000447;CC du Pays d'Othe;10003;D10;R44
241000488;CC de l'Orvin et de l'Ardusson;10224;D10;R44
241100593;CA Le Grand Narbonne;11262;D11;R76
241200187;CA Rodez Agglomération;12202;D12;R76
241200542;CC du Réquistanais;12197;D12;R76
241200567;CC de Millau Grands Causses;12145;D12;R76
241200625;CC du Pays Rignacois;12199;D12;R76
241200641;CC Conques-Marcillac;12254;D12;R76
241200658;CC du Pays de Salars;12102;D12;R76
241200674;CC du Plateau de Montbazens;12148;D12;R76
241200765;CC de Lévézou Pareloup;12253;D12;R76
241200807;CC Aveyron Bas Ségala Viaur;12198;D12;R76
241200906;CC Larzac et Vallées;12063;D12;R76
241200914;CC de la Muse et des Raspes du Tarn;12244;D12;R76
241300375;CC Vallée des Baux-Alpilles;13100;D13;R93
241300417;CA d'Arles-Crau-Camargue-Montagnette;13004;D13;R93
241400415;CC Coeur Côte Fleurie;14715;D14;R28
241400514;CC du Pays de Falaise;14258;D14;R28
241400555;CC de Bayeux Intercom;14047;D14;R28
241400860;CC Coeur de Nacre;14228;D14;R28
241400878;CC Terre d'Auge;14514;D14;R28
241500230;CA du Bassin d'Aurillac;15014;D15;R84
241500255;CC du Pays Gentiane;15162;D15;R84
241500271;CC du Pays de Mauriac;15120;D15;R84
241501055;CC Sumène-Artense;15265;D15;R84
241501089;CC Cère et Goul en Carladès;15258;D15;R84
241501139;CC du Pays de Salers;15153;D15;R84
241600303;CC du Rouillacais;16286;D16;R75
241700434;CA de La Rochelle;17300;D17;R75
241700459;CC de l'Ile de Ré;17360;D17;R75
241700517;CC Communauté de Communes Coeur de Saintonge;17387;D17;R75
241700624;CC de l'Ile d'Oléron;17385;D17;R75
241700632;CC de Gémozac et de la Saintonge Viticole;17172;D17;R75
241700640;CA Royan Atlantique;17306;D17;R75
241700699;CC du Bassin de Marennes;17219;D17;R75
241800374;CC la Septaine;18018;D18;R24
241800424;CC le Dunois;18087;D18;R24
241800432;CC les Trois Provinces;18242;D18;R24
241800457;CC Fercher Pays Florentais;18207;D18;R24
241800507;CA Bourges Plus;18033;D18;R24
241900133;CC de Ventadour-Egletons-Monédières;19073;D19;R75
241927201;CA Tulle Agglo;19272;D19;R75
241927243;CC du Pays d'Uzerche;19276;D19;R75
242000354;CA de Bastia;2B033;D2B;R94
242000495;CC de l'Alta Rocca;2A362;D2A;R94
242000503;CC Celavu-Prunelli;2A032;D2A;R94
242010056;CA du Pays Ajaccien;2A004;D2A;R94
242010130;CC du Sartenais Valinco Taravo;2A249;D2A;R94
242020071;CC du Centre Corse;2B096;D2B;R94
242020105;CC de Calvi Balagne;2B050;D2B;R94
242100154;CC des Vallées de la Tille et de l'Ignon;21317;D21;R27
242100410;Dijon Métropole;21231;D21;R27
242101434;CC du Pays Châtillonnais;21154;D21;R27
242101442;CC de Saulieu;21584;D21;R27
242101459;CC du Pays d'Alésia et de la Seine;21663;D21;R27
242101491;CC du Montbardois;21425;D21;R27
242101509;CC Rives de Saône;21103;D21;R27
242200715;CC du Kreiz-Breizh;22266;D22;R53
242300135;CC du Pays Sostranien;23176;D23;R75
242320000;CC de Bénévent Grand Bourg;23192;D23;R75
242320109;CC du Pays Dunois;23075;D23;R75
242400752;CC Périgord-Limousin;24551;D24;R75
242400935;CC du Pays de Saint Aulaye;24354;D24;R75
242401024;CC Isle-Loue-Auvézère en Périgord;24164;D24;R75
242500320;CC de Montbenoit;25271;D25;R27
242500338;CC du Grand Pontarlier;25462;D25;R27
242500361;CU Grand Besançon Métropole;25056;D25;R27
242504116;CC du Val de Morteau;25411;D25;R27
242504181;CC des Portes du Haut-Doubs;25578;D25;R27
242504355;CC du Plateau de Russey;25512;D25;R27
242504371;CC du Pays de Sancey-Belleherbe;25529;D25;R27
242504447;CC du Doubs Baumois;25047;D25;R27
242504488;CC Altitude 800;25334;D25;R27
242504496;CC du Plateau de Frasne et du Val de Drugeon (CFD);25259;D25;R27
242600252;CC du Val de Drôme en Biovallée;26165;D26;R84
242600492;CC Dieulefit-Bourdeaux;26114;D26;R84
242600534;CC du Diois;26113;D26;R84
242700276;CC du Pays de Conches;27165;D27;R28
242700607;CC du Pays du Neubourg;27428;D27;R28
242852465;CC du Bonnevalais;28051;D28;R24
242900074;CC du Pays d'Iroise;29260;D29;R53
242900314;Brest Métropole;29019;D29;R53
242900553;CC du Pays des Abers;29160;D29;R53
242900561;CC de Haute Cornouaille;29027;D29;R53
242900629;CC Cap Sizun-Pointe du Raz;29197;D29;R53
242900645;CC Douarnenez Communauté;29046;D29;R53
242900660;CC du Pays Fouesnantais;29058;D29;R53
242900694;CA Quimperlé Communauté;29233;D29;R53
242900702;CC du Pays Bigouden Sud;29220;D29;R53
242900710;CC du Haut Pays Bigouden;29174;D29;R53
242900744;CC Poher Communauté;29024;D29;R53
242900751;CC du Pays de Landivisiau;29105;D29;R53
242900769;CA Concarneau Cornouaille Agglomération;29039;D29;R53
